product_tilda_uid,url,position
161639379091,https://static.tildacdn.com/stor3439-6461-4630-b335-306131326363/47922083.jpg,0
793972940581,https://static.tildacdn.com/stor3439-6461-4630-b335-306131326363/47922083.jpg,0
598419083941,https://static.tildacdn.com/stor3439-6461-4630-b335-306131326363/47922083.jpg,0
444668524292,https://static.tildacdn.com/stor3439-6461-4630-b335-306131326363/47922083.jpg,0
266241686761,https://static.tildacdn.com/stor3439-6461-4630-b335-306131326363/47922083.jpg,0
697636217691,https://static.tildacdn.com/stor6339-3061-4537-b536-353364333766/94726321.jpg,0
697636217691,https://static.tildacdn.com/stor6131-3561-4438-b864-323666363539/66794286.jpg,1
449001685511,https://static.tildacdn.com/stor6530-6631-4635-a631-666237326361/73629096.jpg,0
432379692191,https://static.tildacdn.com/stor6530-6631-4635-a631-666237326361/73629096.jpg,0
432379692191,https://static.tildacdn.com/stor6134-3562-4965-b964-663131626333/69400613.jpg,1
432379692191,https://static.tildacdn.com/stor6130-3038-4362-a165-613461373533/41677823.png,2
432379692191,https://static.tildacdn.com/stor3136-3238-4939-b764-653362313335/17558728.jpg,3
432379692191,https://static.tildacdn.com/stor3233-6331-4262-b933-646132396166/56551804.jpg,4
432379692191,https://static.tildacdn.com/stor3364-3266-4566-b065-663539616565/31659428.png,5
432379692191,https://static.tildacdn.com/stor3863-3131-4935-b830-373134633364/91237343.jpg,6
432379692191,https://static.tildacdn.com/stor6664-6632-4337-b533-333964393332/71083820.jpg,7
975275987941,https://static.tildacdn.com/stor6130-3038-4362-a165-613461373533/41677823.png,0
679728867441,https://static.tildacdn.com/stor3136-3238-4939-b764-653362313335/17558728.jpg,0
123576137461,https://static.tildacdn.com/stor3233-6331-4262-b933-646132396166/56551804.jpg,0
629309627172,https://static.tildacdn.com/stor3364-3266-4566-b065-663539616565/31659428.png,0
185366542922,https://static.tildacdn.com/stor6664-6632-4337-b533-333964393332/71083820.jpg,0
964826990962,https://static.tildacdn.com/stor3863-3131-4935-b830-373134633364/91237343.jpg,0
435084262871,https://static.tildacdn.com/stor6638-6332-4135-b733-393032616534/42642937.jpg,0
410937455531,https://static.tildacdn.com/stor3130-3038-4566-a334-623933383364/58889053.jpg,0
410937455531,https://static.tildacdn.com/stor3735-6331-4936-b464-363864343465/88633638.jpg,1
388049888181,https://static.tildacdn.com/stor6135-6239-4430-b165-666439323030/61783000.jpg,0
388049888181,https://static.tildacdn.com/stor6364-3033-4731-b034-373132343938/69721790.jpg,1
307497450051,https://static.tildacdn.com/stor6134-6333-4835-b263-663935356330/63048533.jpg,0
307497450051,https://static.tildacdn.com/stor3963-6265-4438-b930-633863313234/69828203.jpg,1
147740630561,https://static.tildacdn.com/stor3733-3630-4133-a337-346330393964/50337944.jpg,0
147740630561,https://static.tildacdn.com/stor3034-3534-4130-a263-643434626233/19825123.jpg,1
312998008561,https://static.tildacdn.com/stor6138-6439-4236-a339-313066623138/86136055.jpg,0
312998008561,https://static.tildacdn.com/stor6437-3331-4437-a335-626234346135/58479282.jpg,1
338694109531,https://static.tildacdn.com/stor3564-3731-4435-b336-363166653833/86464056.jpg,0
338694109531,https://static.tildacdn.com/stor3830-6531-4138-b137-623331666432/81311984.jpg,1
959176627461,https://static.tildacdn.com/stor3531-3638-4138-b838-643363623535/34283012.jpg,0
959176627461,https://static.tildacdn.com/stor3561-3466-4030-a462-346566313763/83426461.jpg,1
792003312061,https://static.tildacdn.com/stor6437-3637-4363-b038-326264616639/32884758.jpg,0
792003312061,https://static.tildacdn.com/stor3962-3932-4638-b934-353530333431/83143273.jpg,1
792003312061,https://static.tildacdn.com/stor6331-3930-4364-b162-656139303639/27403117.jpg,2
835055247821,https://static.tildacdn.com/stor6133-6564-4563-b930-306539366336/86716779.jpg,0
